"CustomerID","last_purchase_date","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
17426.0,"2011-12-05 16:12:00",7,5022.2599999999975,1,5,5,11,"At Risk"
13230.0,"2011-12-05 16:03:00",15,2763.4100000000008,1,5,5,11,"At Risk"
13755.0,"2011-12-06 12:26:00",10,2154.6800000000007,1,5,5,11,"At Risk"
13107.0,"2011-10-26 14:52:00",5,1524.0700000000002,3,4,4,11,"Loyal Customers"
15665.0,"2011-06-24 14:57:00",2,2242.01,4,2,5,11,"New Customers"
15104.0,"2011-06-26 11:35:00",3,1002.54,4,3,4,11,"Loyal Customers"
15644.0,"2011-06-26 14:54:00",4,812.9999999999997,4,4,3,11,"Loyal Customers"
15146.0,"2011-06-28 12:09:00",3,1313.66,4,3,4,11,"Loyal Customers"
16801.0,"2011-06-29 15:33:00",5,867.8299999999991,4,4,3,11,"Loyal Customers"
17530.0,"2011-12-08 18:42:00",10,2385.000000000001,1,5,5,11,"At Risk"
12735.0,"2011-01-28 13:37:00",2,779.5699999999998,5,3,3,11,"Loyal Customers"
16401.0,"2011-12-08 18:15:00",20,4061.2399999999993,1,5,5,11,"At Risk"
17924.0,"2011-12-08 19:28:00",13,2894.3300000000004,1,5,5,11,"At Risk"
17505.0,"2011-07-01 12:50:00",2,1145.8399999999997,4,3,4,11,"Loyal Customers"
13001.0,"2011-12-05 14:51:00",15,9797.920000000013,1,5,5,11,"At Risk"
14338.0,"2011-07-04 16:00:00",4,554.2199999999999,4,4,3,11,"Loyal Customers"
18198.0,"2011-12-05 14:49:00",21,5083.060000000004,1,5,5,11,"At Risk"
17175.0,"2011-10-26 15:31:00",5,1430.9400000000005,3,4,4,11,"Loyal Customers"
13253.0,"2011-07-06 10:09:00",2,1030.3999999999999,4,3,4,11,"Loyal Customers"
15640.0,"2011-12-05 14:35:00",17,12433.339999999973,1,5,5,11,"At Risk"
17920.0,"2011-12-05 14:29:00",17,4204.0999999999885,1,5,5,11,"At Risk"
18044.0,"2011-12-05 14:26:00",11,2085.6499999999996,1,5,5,11,"At Risk"
13199.0,"2011-12-06 12:30:00",39,9803.960000000001,1,5,5,11,"At Risk"
16684.0,"2011-12-05 14:06:00",31,65892.08000000002,1,5,5,11,"At Risk"
14377.0,"2011-06-01 13:32:00",2,617.0500000000001,5,3,3,11,"Loyal Customers"
13881.0,"2011-12-06 12:50:00",22,16989.519999999997,1,5,5,11,"At Risk"
17675.0,"2011-12-08 18:03:00",41,20098.099999999962,1,5,5,11,"At Risk"
16592.0,"2011-12-05 13:49:00",19,4073.2799999999997,1,5,5,11,"At Risk"
17811.0,"2011-12-05 13:46:00",51,7677.709999999991,1,5,5,11,"At Risk"
17090.0,"2011-12-05 13:44:00",8,2041.850000000001,1,5,5,11,"At Risk"
14696.0,"2011-12-05 13:43:00",9,2070.9700000000003,1,5,5,11,"At Risk"
15854.0,"2011-12-05 13:39:00",12,2974.6499999999974,1,5,5,11,"At Risk"
17706.0,"2011-12-05 13:34:00",22,10097.369999999994,1,5,5,11,"At Risk"
16019.0,"2011-12-08 10:06:00",10,3450.239999999999,1,5,5,11,"At Risk"
14401.0,"2011-12-05 13:30:00",14,4039.9799999999987,1,5,5,11,"At Risk"
14702.0,"2011-12-08 19:29:00",18,3250.639999999998,1,5,5,11,"At Risk"
13831.0,"2011-11-23 15:41:00",6,2202.99,2,4,5,11,"At Risk"
14189.0,"2011-12-07 15:55:00",24,4604.31,1,5,5,11,"At Risk"
16904.0,"2011-12-05 13:10:00",16,3754.2699999999986,1,5,5,11,"At Risk"
15265.0,"2011-07-11 14:46:00",2,1506.1199999999997,4,3,4,11,"Loyal Customers"
18225.0,"2011-12-06 13:27:00",17,5361.020000000002,1,5,5,11,"At Risk"
12717.0,"2011-07-11 14:51:00",3,980.9799999999998,4,3,4,11,"Loyal Customers"
13225.0,"2011-12-06 13:29:00",8,6083.040000000002,1,5,5,11,"At Risk"
15033.0,"2011-12-05 12:40:00",11,2571.0200000000013,1,5,5,11,"At Risk"
16746.0,"2011-12-05 12:33:00",19,6694.310000000008,1,5,5,11,"At Risk"
14085.0,"2011-12-07 13:46:00",19,4435.789999999999,1,5,5,11,"At Risk"
14060.0,"2011-12-05 12:29:00",20,6135.379999999998,1,5,5,11,"At Risk"
15835.0,"2011-10-26 15:47:00",4,954.0899999999996,3,4,4,11,"Loyal Customers"
16360.0,"2011-12-05 12:16:00",8,3411.689999999999,1,5,5,11,"At Risk"
12653.0,"2011-07-14 10:41:00",2,2209.8500000000004,4,2,5,11,"New Customers"
12377.0,"2011-01-28 15:45:00",2,1628.1200000000003,5,2,4,11,"New Customers"
14286.0,"2011-11-16 10:34:00",5,4595.809999999999,2,4,5,11,"At Risk"
12815.0,"2011-07-15 10:21:00",2,1063.46,4,3,4,11,"Loyal Customers"
16873.0,"2011-12-05 12:05:00",10,7066.309999999995,1,5,5,11,"At Risk"
17677.0,"2011-12-08 09:56:00",43,16219.22,1,5,5,11,"At Risk"
12613.0,"2011-11-08 13:30:00",6,3218.979999999998,2,4,5,11,"At Risk"
15290.0,"2011-12-05 11:39:00",21,7803.77,1,5,5,11,"At Risk"
16232.0,"2011-11-07 11:12:00",5,983.2299999999999,3,4,4,11,"Loyal Customers"
14233.0,"2011-10-27 09:25:00",5,1447.5100000000007,3,4,4,11,"Loyal Customers"
13564.0,"2011-07-18 14:35:00",5,647.7400000000006,4,4,3,11,"Loyal Customers"
12841.0,"2011-12-05 11:13:00",26,3876.3999999999987,1,5,5,11,"At Risk"
15796.0,"2011-12-08 19:55:00",10,2666.6100000000006,1,5,5,11,"At Risk"
17857.0,"2011-12-06 13:41:00",25,26763.339999999997,1,5,5,11,"At Risk"
14194.0,"2011-12-05 10:38:00",32,11216.749999999985,1,5,5,11,"At Risk"
15628.0,"2011-12-05 10:24:00",10,2865.6400000000003,1,5,5,11,"At Risk"
12510.0,"2011-07-20 10:15:00",2,982.5699999999999,4,3,4,11,"Loyal Customers"
16807.0,"2011-07-20 12:00:00",3,1121.5899999999997,4,3,4,11,"Loyal Customers"
17402.0,"2011-12-05 10:15:00",13,2633.8499999999995,1,5,5,11,"At Risk"
15916.0,"2011-11-23 13:46:00",10,1491.2400000000005,2,5,4,11,"At Risk"
15572.0,"2011-12-05 10:09:00",7,2552.8599999999988,1,5,5,11,"At Risk"
13126.0,"2011-12-05 10:00:00",10,2056.29,1,5,5,11,"At Risk"
15367.0,"2011-10-13 14:13:00",5,1867.6899999999991,3,4,4,11,"Loyal Customers"
15358.0,"2011-12-05 09:04:00",29,8234.799999999994,1,5,5,11,"At Risk"
16654.0,"2011-07-21 15:23:00",5,594.9699999999999,4,4,3,11,"Loyal Customers"
13069.0,"2011-12-09 08:39:00",27,3717.8199999999974,1,5,5,11,"At Risk"
13426.0,"2011-12-09 08:59:00",12,3550.699999999998,1,5,5,11,"At Risk"
12490.0,"2011-12-04 16:07:00",10,5417.9299999999985,1,5,5,11,"At Risk"
16143.0,"2011-12-06 14:13:00",7,2419.8399999999997,1,5,5,11,"At Risk"
14692.0,"2011-07-25 15:08:00",5,582.0500000000002,4,4,3,11,"Loyal Customers"
16705.0,"2011-12-09 12:08:00",29,13946.129999999986,1,5,5,11,"At Risk"
15372.0,"2011-07-25 16:39:00",1,2007.3999999999999,4,2,5,11,"New Customers"
15855.0,"2011-07-26 10:20:00",5,712.2399999999998,4,4,3,11,"Loyal Customers"
13492.0,"2011-07-26 14:25:00",3,1269.8400000000004,4,3,4,11,"Loyal Customers"
13536.0,"2011-12-08 16:38:00",7,3448.289999999998,1,5,5,11,"At Risk"
13704.0,"2011-12-04 15:13:00",10,2295.309999999998,1,5,5,11,"At Risk"
16696.0,"2011-07-27 14:23:00",4,657.9000000000001,4,4,3,11,"Loyal Customers"
13435.0,"2011-12-04 14:59:00",9,3794.4899999999993,1,5,5,11,"At Risk"
17173.0,"2011-12-04 14:40:00",9,3755.649999999999,1,5,5,11,"At Risk"
17954.0,"2011-12-04 14:15:00",16,2295.3700000000013,1,5,5,11,"At Risk"
12955.0,"2011-12-08 16:29:00",14,4734.259999999999,1,5,5,11,"At Risk"
16905.0,"2011-12-04 14:01:00",8,3085.4800000000005,1,5,5,11,"At Risk"
14456.0,"2011-12-04 13:59:00",14,3047.6300000000006,1,5,5,11,"At Risk"
15589.0,"2011-04-01 11:22:00",4,456.58000000000004,5,4,2,11,"Loyal Customers"
18272.0,"2011-12-07 12:43:00",7,3064.780000000001,1,5,5,11,"At Risk"
14739.0,"2011-12-07 14:32:00",8,3899.1,1,5,5,11,"At Risk"
15867.0,"2011-12-04 13:37:00",16,3797.7899999999986,1,5,5,11,"At Risk"
13319.0,"2011-12-04 13:34:00",36,10664.33999999998,1,5,5,11,"At Risk"
13414.0,"2011-07-29 11:45:00",3,1390.5,4,3,4,11,"Loyal Customers"
17422.0,"2011-11-23 13:27:00",10,1853.1299999999999,2,5,4,11,"At Risk"
16931.0,"2011-12-04 13:15:00",21,4604.219999999989,1,5,5,11,"At Risk"
17491.0,"2011-12-08 16:18:00",11,3541.9200000000005,1,5,5,11,"At Risk"
17282.0,"2011-08-01 14:29:00",3,1703.4100000000008,4,3,4,11,"Loyal Customers"
16033.0,"2011-12-04 12:44:00",27,8727.60999999998,1,5,5,11,"At Risk"
14133.0,"2011-08-02 11:34:00",5,590.3399999999999,4,4,3,11,"Loyal Customers"
14907.0,"2011-12-06 14:14:00",10,3478.8499999999985,1,5,5,11,"At Risk"
15133.0,"2011-08-04 10:44:00",3,982.4199999999998,4,3,4,11,"Loyal Customers"
14524.0,"2011-11-08 12:29:00",9,1867.6800000000012,2,5,4,11,"At Risk"
17692.0,"2011-08-04 14:01:00",5,733.4399999999999,4,4,3,11,"Loyal Customers"
17602.0,"2011-12-07 13:53:00",8,5050.7699999999995,1,5,5,11,"At Risk"
14911.0,"2011-12-08 15:54:00",248,132572.61999999927,1,5,5,11,"At Risk"
16838.0,"2011-05-26 13:13:00",3,582.9,5,3,3,11,"Loyal Customers"
14976.0,"2011-10-13 16:37:00",8,765.8599999999998,3,5,3,11,"Loyal Customers"
17858.0,"2011-12-04 11:56:00",12,5155.659999999997,1,5,5,11,"At Risk"
16174.0,"2011-08-05 13:26:00",3,1009.55,4,3,4,11,"Loyal Customers"
14009.0,"2011-05-25 15:47:00",3,685.9299999999996,5,3,3,11,"Loyal Customers"
17364.0,"2011-12-09 09:00:00",12,4455.729999999996,1,5,5,11,"At Risk"
14744.0,"2011-11-23 12:51:00",9,1088.53,2,5,4,11,"At Risk"
16224.0,"2011-10-13 17:51:00",4,1295.3,3,4,4,11,"Loyal Customers"
13798.0,"2011-12-08 15:51:00",63,36351.41999999997,1,5,5,11,"At Risk"
14572.0,"2011-12-06 14:40:00",10,2803.6900000000014,1,5,5,11,"At Risk"
13213.0,"2011-10-14 11:42:00",6,1518.43,3,4,4,11,"Loyal Customers"
18065.0,"2011-12-04 10:30:00",15,2380.080000000001,1,5,5,11,"At Risk"
16326.0,"2011-12-04 10:11:00",15,3085.960000000004,1,5,5,11,"At Risk"
14031.0,"2011-12-02 17:13:00",23,14634.63999999999,1,5,5,11,"At Risk"
15985.0,"2011-08-08 16:31:00",3,1037.42,4,3,4,11,"Loyal Customers"
16638.0,"2011-11-17 11:09:00",11,1676.47,2,5,4,11,"At Risk"
15311.0,"2011-12-09 12:00:00",118,59419.340000000135,1,5,5,11,"At Risk"
17994.0,"2011-08-10 11:43:00",6,629.6899999999998,4,4,3,11,"Loyal Customers"
12693.0,"2011-08-11 09:16:00",6,830.9599999999999,4,4,3,11,"Loyal Customers"
14868.0,"2011-12-06 14:49:00",9,2939.6400000000017,1,5,5,11,"At Risk"
14346.0,"2011-08-11 09:47:00",2,1021.5800000000002,4,3,4,11,"Loyal Customers"
17429.0,"2011-08-11 10:13:00",4,512.1200000000001,4,4,3,11,"Loyal Customers"
12417.0,"2011-12-06 14:52:00",12,3578.8000000000015,1,5,5,11,"At Risk"
14493.0,"2011-12-02 16:14:00",7,2362.84,1,5,5,11,"At Risk"
13953.0,"2011-12-02 16:04:00",7,3515.6800000000003,1,5,5,11,"At Risk"
15192.0,"2011-08-12 11:41:00",3,1044.3200000000002,4,3,4,11,"Loyal Customers"
14937.0,"2011-10-14 12:29:00",4,1617.6299999999999,3,4,4,11,"Loyal Customers"
17567.0,"2011-12-02 15:48:00",10,4012.5599999999986,1,5,5,11,"At Risk"
15078.0,"2011-12-02 15:41:00",38,9623.350000000024,1,5,5,11,"At Risk"
17686.0,"2011-12-02 15:39:00",7,5739.460000000009,1,5,5,11,"At Risk"
13458.0,"2011-12-02 15:29:00",22,9537.919999999998,1,5,5,11,"At Risk"
14560.0,"2011-12-02 15:22:00",24,2174.1800000000017,1,5,5,11,"At Risk"
13969.0,"2011-12-02 15:11:00",20,8986.690000000002,1,5,5,11,"At Risk"
15426.0,"2011-11-20 15:36:00",7,1429.8999999999999,2,5,4,11,"At Risk"
18245.0,"2011-12-02 14:48:00",8,2507.5599999999977,1,5,5,11,"At Risk"
15570.0,"2011-12-02 14:47:00",13,4109.97,1,5,5,11,"At Risk"
16317.0,"2011-08-12 12:46:00",3,1341.6499999999996,4,3,4,11,"Loyal Customers"
16612.0,"2011-11-07 07:38:00",4,1187.6599999999999,3,4,4,11,"Loyal Customers"
18055.0,"2011-12-02 14:25:00",11,6752.1399999999985,1,5,5,11,"At Risk"
12758.0,"2011-08-15 10:22:00",2,2791.5900000000006,4,2,5,11,"New Customers"
15271.0,"2011-12-02 14:11:00",16,2485.8200000000024,1,5,5,11,"At Risk"
15624.0,"2011-08-15 11:38:00",4,588.1300000000002,4,4,3,11,"Loyal Customers"
12559.0,"2011-02-02 09:49:00",3,536.2099999999999,5,3,3,11,"Loyal Customers"
15769.0,"2011-12-02 13:52:00",29,51823.72,1,5,5,11,"At Risk"
18143.0,"2011-08-15 12:07:00",2,1000.1599999999999,4,3,4,11,"Loyal Customers"
13720.0,"2011-08-15 12:46:00",4,799.8999999999999,4,4,3,11,"Loyal Customers"
14006.0,"2011-08-16 09:39:00",3,962.1899999999999,4,3,4,11,"Loyal Customers"
15038.0,"2011-10-27 14:42:00",7,665.5899999999996,3,5,3,11,"Loyal Customers"
15768.0,"2011-08-16 10:48:00",4,581.83,4,4,3,11,"Loyal Customers"
12662.0,"2011-12-09 11:59:00",12,3817.0799999999977,1,5,5,11,"At Risk"
12704.0,"2011-12-02 13:15:00",10,2220.84,1,5,5,11,"At Risk"
17048.0,"2011-08-16 14:51:00",6,864.3199999999999,4,4,3,11,"Loyal Customers"
15734.0,"2011-08-17 10:50:00",2,1339.45,4,3,4,11,"Loyal Customers"
14796.0,"2011-12-08 15:31:00",27,7839.509999999978,1,5,5,11,"At Risk"
15547.0,"2011-12-02 12:52:00",14,4954.839999999993,1,5,5,11,"At Risk"
14323.0,"2011-08-17 11:37:00",4,574.2599999999998,4,4,3,11,"Loyal Customers"
18144.0,"2011-12-02 12:46:00",12,2888.750000000001,1,5,5,11,"At Risk"
17757.0,"2011-12-08 15:31:00",31,5585.489999999993,1,5,5,11,"At Risk"
13650.0,"2011-11-23 12:22:00",7,1809.34,2,5,4,11,"At Risk"
15622.0,"2011-12-06 14:57:00",16,3224.530000000002,1,5,5,11,"At Risk"
13655.0,"2011-08-17 14:25:00",2,932.9700000000001,4,3,4,11,"Loyal Customers"
14688.0,"2011-12-02 12:26:00",27,5107.3799999999965,1,5,5,11,"At Risk"
16333.0,"2011-12-02 12:19:00",22,26626.8,1,5,5,11,"At Risk"
14092.0,"2011-12-02 12:13:00",17,4063.100000000003,1,5,5,11,"At Risk"
18248.0,"2011-08-18 06:14:00",4,783.02,4,4,3,11,"Loyal Customers"
14049.0,"2011-11-23 12:20:00",6,5639.149999999997,2,4,5,11,"At Risk"
17912.0,"2011-02-02 14:25:00",6,295.61,5,4,2,11,"Loyal Customers"
16076.0,"2011-12-06 14:59:00",11,2173.5299999999993,1,5,5,11,"At Risk"
14292.0,"2011-12-02 11:50:00",14,4819.329999999998,1,5,5,11,"At Risk"
14298.0,"2011-12-06 15:04:00",45,50862.43999999997,1,5,5,11,"At Risk"
14220.0,"2011-04-06 13:23:00",2,632.4000000000002,5,3,3,11,"Loyal Customers"
17700.0,"2011-11-23 11:51:00",6,2508.89,2,4,5,11,"At Risk"
16779.0,"2011-12-07 14:54:00",28,10454.049999999988,1,5,5,11,"At Risk"
14246.0,"2011-08-21 11:50:00",3,1474.0600000000004,4,3,4,11,"Loyal Customers"
17315.0,"2011-12-09 11:58:00",43,6204.459999999996,1,5,5,11,"At Risk"
18097.0,"2011-12-02 11:16:00",7,2692.8500000000004,1,5,5,11,"At Risk"
12856.0,"2011-12-02 10:52:00",8,2162.6800000000007,1,5,5,11,"At Risk"
16626.0,"2011-12-09 11:56:00",20,4379.650000000001,1,5,5,11,"At Risk"
12347.0,"2011-12-07 15:52:00",7,4309.999999999999,1,5,5,11,"At Risk"
13875.0,"2011-10-17 09:36:00",5,1786.7900000000004,3,4,4,11,"Loyal Customers"
13183.0,"2011-12-02 10:30:00",9,3957.7800000000016,1,5,5,11,"At Risk"
17428.0,"2011-12-09 09:45:00",33,17078.45,1,5,5,11,"At Risk"
17083.0,"2011-08-22 15:43:00",3,1405.7799999999997,4,3,4,11,"Loyal Customers"
17183.0,"2011-12-02 10:07:00",8,3286.91,1,5,5,11,"At Risk"
12684.0,"2011-12-02 09:53:00",7,2283.6299999999997,1,5,5,11,"At Risk"
18102.0,"2011-12-09 11:50:00",62,256438.49000000008,1,5,5,11,"At Risk"
14895.0,"2011-12-02 09:23:00",24,11020.26000000001,1,5,5,11,"At Risk"
17990.0,"2011-04-17 11:44:00",3,630.8400000000001,5,3,3,11,"Loyal Customers"
15194.0,"2011-12-06 15:10:00",22,7521.169999999999,1,5,5,11,"At Risk"
12989.0,"2011-12-06 15:28:00",19,6854.509999999996,1,5,5,11,"At Risk"
17576.0,"2011-12-01 18:12:00",22,3457.779999999998,1,5,5,11,"At Risk"
12562.0,"2011-12-01 17:20:00",7,3781.7400000000025,1,5,5,11,"At Risk"
12664.0,"2011-12-01 17:07:00",10,4863.879999999999,1,5,5,11,"At Risk"
12553.0,"2011-12-01 16:38:00",14,3652.2500000000005,1,5,5,11,"At Risk"
16011.0,"2011-12-01 16:31:00",16,3362.7100000000028,1,5,5,11,"At Risk"
14299.0,"2011-12-01 16:05:00",18,2855.349999999998,1,5,5,11,"At Risk"
14766.0,"2011-12-01 16:05:00",8,2423.0699999999997,1,5,5,11,"At Risk"
16253.0,"2011-11-08 11:23:00",3,3665.6199999999985,3,3,5,11,"Loyal Customers"
13013.0,"2011-12-08 15:01:00",15,4786.990000000001,1,5,5,11,"At Risk"
17242.0,"2011-08-23 14:55:00",2,1135.0399999999997,4,3,4,11,"Loyal Customers"
13425.0,"2011-08-23 17:13:00",3,1624.2099999999998,4,3,4,11,"Loyal Customers"
17268.0,"2011-08-24 10:06:00",4,763.64,4,4,3,11,"Loyal Customers"
15144.0,"2011-12-01 15:12:00",18,6530.040000000008,1,5,5,11,"At Risk"
16242.0,"2011-12-01 15:12:00",8,3598.2600000000007,1,5,5,11,"At Risk"
12362.0,"2011-12-06 15:40:00",13,5154.580000000002,1,5,5,11,"At Risk"
17730.0,"2011-12-06 15:43:00",15,5288.829999999997,1,5,5,11,"At Risk"
15373.0,"2011-12-01 15:05:00",13,2213.110000000001,1,5,5,11,"At Risk"
13750.0,"2011-10-17 12:16:00",5,1647.2599999999998,3,4,4,11,"Loyal Customers"
13572.0,"2011-05-18 11:59:00",1,1384.2500000000007,5,2,4,11,"New Customers"
18074.0,"2010-12-01 09:53:00",1,489.6,5,2,3,10,"New Customers"
14422.0,"2011-12-09 11:26:00",6,4263.639999999996,1,4,5,10,"At Risk"
15910.0,"2011-12-09 10:51:00",8,1232.1799999999994,1,5,4,10,"At Risk"
12518.0,"2011-12-09 10:13:00",5,2056.8899999999994,1,4,5,10,"At Risk"
12423.0,"2011-12-09 10:10:00",9,1849.1100000000004,1,5,4,10,"At Risk"
17490.0,"2011-12-09 09:08:00",11,1926.8799999999994,1,5,4,10,"At Risk"
14441.0,"2011-12-09 09:07:00",10,1545.1400000000006,1,5,4,10,"At Risk"
16794.0,"2011-12-08 17:54:00",12,1201.5100000000011,1,5,4,10,"At Risk"
13026.0,"2011-12-08 16:58:00",8,936.1499999999997,1,5,4,10,"At Risk"
13471.0,"2011-12-08 15:44:00",4,2531.5799999999986,1,4,5,10,"At Risk"
13890.0,"2011-12-08 15:36:00",14,1860.8599999999994,1,5,4,10,"At Risk"
16358.0,"2011-12-08 15:09:00",5,2024.949999999999,1,4,5,10,"At Risk"
15484.0,"2011-12-08 15:03:00",5,3563.1099999999997,1,4,5,10,"At Risk"
17451.0,"2011-12-08 15:02:00",10,1648.9499999999996,1,5,4,10,"At Risk"
13680.0,"2011-12-08 13:47:00",5,2202.3100000000013,1,4,5,10,"At Risk"
14653.0,"2011-12-08 13:45:00",7,1947.55,1,5,4,10,"At Risk"
17673.0,"2011-12-08 13:06:00",7,1622.2200000000018,1,5,4,10,"At Risk"
15214.0,"2011-12-08 12:07:00",8,1661.44,1,5,4,10,"At Risk"
14217.0,"2011-12-08 11:53:00",24,1925.3600000000001,1,5,4,10,"At Risk"
12523.0,"2011-12-08 11:46:00",13,1745.5700000000006,1,5,4,10,"At Risk"
18210.0,"2011-12-08 11:02:00",6,2621.38,1,4,5,10,"At Risk"
15453.0,"2011-12-08 10:59:00",7,1388.3700000000013,1,5,4,10,"At Risk"
13924.0,"2011-12-08 09:39:00",11,1682.0799999999997,1,5,4,10,"At Risk"
14251.0,"2011-12-08 08:32:00",5,2879.6999999999994,1,4,5,10,"At Risk"
17097.0,"2011-12-07 17:05:00",9,937.9199999999996,1,5,4,10,"At Risk"
12783.0,"2011-12-07 15:56:00",8,1603.87,1,5,4,10,"At Risk"
17870.0,"2011-12-07 15:07:00",13,1889.400000000002,1,5,4,10,"At Risk"
12615.0,"2011-12-07 15:02:00",4,2291.1900000000005,1,4,5,10,"At Risk"
16426.0,"2011-12-07 14:01:00",10,1908.2500000000005,1,5,4,10,"At Risk"
16817.0,"2011-12-07 11:03:00",13,1446.9500000000003,1,5,4,10,"At Risk"
12826.0,"2011-12-07 10:25:00",8,1468.1199999999992,1,5,4,10,"At Risk"
14794.0,"2011-12-07 10:11:00",9,1272.1099999999992,1,5,4,10,"At Risk"
13743.0,"2011-12-07 10:09:00",8,1340.1499999999994,1,5,4,10,"At Risk"
13949.0,"2011-12-07 09:35:00",6,2427.3199999999974,1,4,5,10,"At Risk"
16987.0,"2011-12-06 17:26:00",7,1625.0500000000006,1,5,4,10,"At Risk"
16016.0,"2011-12-06 14:35:00",10,1483.3100000000015,1,5,4,10,"At Risk"
13362.0,"2011-12-06 13:57:00",5,3085.4899999999984,1,4,5,10,"At Risk"
17705.0,"2011-12-06 13:45:00",10,1781.1199999999992,1,5,4,10,"At Risk"
14503.0,"2011-12-06 13:30:00",6,3543.2600000000007,1,4,5,10,"At Risk"
13507.0,"2011-12-06 13:13:00",4,2479.159999999999,1,4,5,10,"At Risk"
14071.0,"2011-12-06 12:27:00",9,1307.4100000000024,1,5,4,10,"At Risk"
16979.0,"2011-12-06 12:21:00",8,1809.0500000000002,1,5,4,10,"At Risk"
14121.0,"2011-12-06 12:19:00",6,2740.3,1,4,5,10,"At Risk"
14113.0,"2011-12-06 12:18:00",8,1377.9200000000005,1,5,4,10,"At Risk"
16790.0,"2011-12-06 11:53:00",8,1520.12,1,5,4,10,"At Risk"
16949.0,"2011-12-06 11:07:00",7,1161.27,1,5,4,10,"At Risk"
13994.0,"2011-12-06 11:05:00",6,2313.140000000001,1,4,5,10,"At Risk"
12877.0,"2011-12-06 10:30:00",12,1535.7700000000007,1,5,4,10,"At Risk"
17593.0,"2011-12-06 10:30:00",6,3911.5599999999986,1,4,5,10,"At Risk"
12584.0,"2011-12-06 09:35:00",18,1893.9500000000005,1,5,4,10,"At Risk"
17728.0,"2011-12-06 08:52:00",5,2515.6800000000026,1,4,5,10,"At Risk"
16379.0,"2011-12-05 15:38:00",5,2131.9,1,4,5,10,"At Risk"
17676.0,"2011-12-05 15:16:00",7,1383.2700000000004,1,5,4,10,"At Risk"
13305.0,"2011-12-05 15:15:00",10,2000.8599999999992,1,5,4,10,"At Risk"
17218.0,"2011-12-05 13:52:00",10,1960.7200000000005,1,5,4,10,"At Risk"
14083.0,"2011-12-05 13:14:00",9,1018.4299999999998,1,5,4,10,"At Risk"
16910.0,"2011-12-05 12:51:00",8,1510.0600000000024,1,5,4,10,"At Risk"
12913.0,"2011-12-05 12:11:00",5,2483.63,1,4,5,10,"At Risk"
12782.0,"2011-12-05 09:16:00",6,2273.3200000000015,1,4,5,10,"At Risk"
14102.0,"2011-12-04 15:38:00",8,1314.7299999999998,1,5,4,10,"At Risk"
13630.0,"2011-12-04 15:16:00",11,1995.6799999999996,1,5,4,10,"At Risk"
17750.0,"2011-12-04 14:09:00",9,1797.5699999999997,1,5,4,10,"At Risk"
12560.0,"2011-12-04 13:54:00",4,2101.3900000000003,1,4,5,10,"At Risk"
17131.0,"2011-12-04 12:52:00",5,2463.1700000000005,1,4,5,10,"At Risk"
16283.0,"2011-12-04 12:08:00",7,1531.5099999999989,1,5,4,10,"At Risk"
17629.0,"2011-12-04 10:56:00",9,1784.1200000000008,1,5,4,10,"At Risk"
16359.0,"2011-12-02 17:04:00",12,1460.3699999999994,1,5,4,10,"At Risk"
12668.0,"2011-12-02 15:10:00",6,3743.180000000002,1,4,5,10,"At Risk"
17086.0,"2011-12-02 13:54:00",6,2050.079999999999,1,4,5,10,"At Risk"
14428.0,"2011-12-02 13:17:00",7,1230.1400000000008,1,5,4,10,"At Risk"
16474.0,"2011-12-02 13:02:00",11,1811.4700000000023,1,5,4,10,"At Risk"
12536.0,"2011-12-02 12:43:00",5,4106.820000000001,1,4,5,10,"At Risk"
16440.0,"2011-12-02 12:02:00",5,3640.669999999999,1,4,5,10,"At Risk"
17386.0,"2011-12-02 11:28:00",6,2686.42,1,4,5,10,"At Risk"
12359.0,"2011-12-02 11:21:00",6,6245.53000000001,1,4,5,10,"At Risk"
12700.0,"2011-12-02 10:49:00",6,4867.990000000004,1,4,5,10,"At Risk"
13297.0,"2011-12-02 09:32:00",4,2089.85,1,4,5,10,"At Risk"
14440.0,"2011-12-01 15:42:00",5,2357.6800000000003,1,4,5,10,"At Risk"
17293.0,"2011-12-01 14:37:00",9,1875.1100000000004,1,5,4,10,"At Risk"
15602.0,"2011-12-01 14:14:00",15,1083.6300000000003,1,5,4,10,"At Risk"
16813.0,"2011-12-01 14:03:00",10,1692.9800000000007,1,5,4,10,"At Risk"
16240.0,"2011-12-01 14:02:00",5,3693.810000000001,1,4,5,10,"At Risk"
12919.0,"2011-12-01 13:47:00",8,1301.4399999999998,1,5,4,10,"At Risk"
12963.0,"2011-12-01 12:55:00",9,1841.0299999999995,1,5,4,10,"At Risk"
12951.0,"2011-12-01 12:14:00",8,1042.0700000000006,1,5,4,10,"At Risk"
14178.0,"2011-12-01 12:01:00",7,1620.9300000000003,1,5,4,10,"At Risk"
15021.0,"2011-12-01 11:53:00",13,1872.2800000000036,1,5,4,10,"At Risk"
14146.0,"2011-12-01 10:18:00",6,2949.5699999999983,1,4,5,10,"At Risk"
13509.0,"2011-12-01 10:10:00",7,979.72,1,5,4,10,"At Risk"
17828.0,"2011-12-01 09:34:00",9,1599.9700000000005,1,5,4,10,"At Risk"
13410.0,"2011-12-01 08:58:00",7,988.9100000000001,1,5,4,10,"At Risk"
17063.0,"2011-12-01 08:46:00",11,1421.5899999999992,1,5,4,10,"At Risk"
13644.0,"2011-12-01 08:18:00",5,2597.5200000000004,1,4,5,10,"At Risk"
